report_date,report_month,user_id,current_cc_id,current_cc_name,current_cc_group,current_assigned_time,first_cc_id,first_cc_name,first_assigned_time,assign_count,is_reassigned,lead_source_raw,has_trial_booked,trial_count,first_trial_time,latest_trial_time,latest_trial_status,is_cancelled,is_absent,is_attended,outbound_call_count,connected_call_count,effective_connected_call_count,short_call_count_lt20s,total_connected_duration_sec,distinct_call_days,distinct_call_time_slots,first_call_time,last_call_time,last_call_duration_sec,post_class_call_within_6h,post_class_call_after_6h,is_ordered,order_id,order_time,processed_time,paid_amount,package_name,payment_method,closed_sales_name,closed_sales_group,lead_quality_category,lead_quality_reason,lead_quality_confidence,final_status,data_join_status,missing_data_flags
2026-04-29,2026-04,62835781,4123060,,,2026-04-02T07:48:42+08:00,4123060,,2026-04-02T07:48:42+08:00,1,0,中东成人高中生分配,1,1,2026-04-05 18:30 ~ 19:00,2026-04-05 18:30 ~ 19:00,s_absent,0,1,0,1,0,0,0,0,1,1,2026/4/2 19:23,2026/4/2 19:23,0,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62835797,4123061,,,2026-04-02T08:17:52+08:00,4123061,,2026-04-02T08:17:52+08:00,1,0,中东成人高中生分配,1,1,2026-04-05 17:30 ~ 18:00,2026-04-05 17:30 ~ 18:00,s_absent,0,1,0,1,0,0,0,0,1,1,2026/4/8 20:51,2026/4/8 20:51,0,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62836047,4121806,,,2026-04-02T08:25:48+08:00,4121806,,2026-04-02T08:25:48+08:00,1,0,中东成人高中生分配,1,1,2026-04-05 20:00 ~ 20:30,2026-04-05 20:00 ~ 20:30,cancel,1,0,0,1,0,0,0,0,1,1,2026/4/3 0:15,2026/4/3 0:15,0,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62836158,4123057,,,2026-04-02T18:17:10+08:00,4123057,,2026-04-02T18:17:10+08:00,1,0,CC人工改派,1,1,2026-04-05 21:30 ~ 22:00,2026-04-05 21:30 ~ 22:00,cancel,1,0,0,1,0,0,0,0,1,1,2026/4/5 18:33,2026/4/5 18:33,0,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62836224,4122734,,,2026-04-02T08:35:37+08:00,4122734,,2026-04-02T08:35:37+08:00,1,0,中东成人高中生分配,1,1,2026-04-05 18:30 ~ 19:00,2026-04-05 18:30 ~ 19:00,cancel,1,0,0,1,0,0,0,0,1,1,2026/4/24 0:52,2026/4/24 0:52,0,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62836337,4121806,,,2026-04-02T18:16:15+08:00,4121806,,2026-04-02T18:16:15+08:00,1,0,CC人工改派,1,1,2026-04-05 20:00 ~ 20:30,2026-04-05 20:00 ~ 20:30,cancel,1,0,0,1,1,1,0,176,1,1,2026/4/3 0:19,2026/4/3 0:19,176,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62836388,4121807,,,2026-04-02T10:28:49+08:00,4121807,,2026-04-02T10:28:49+08:00,1,0,中东成人高中生分配,1,1,2026-04-05 17:30 ~ 18:00,2026-04-05 17:30 ~ 18:00,end,0,0,1,1,0,0,0,0,1,1,2026/4/8 22:22,2026/4/8 22:22,0,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,attended_not_closed,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62836400,4123057,,,2026-04-02T10:40:24+08:00,4123057,,2026-04-02T10:40:24+08:00,1,0,中东成人高中生分配,1,1,2026-04-05 21:00 ~ 21:30,2026-04-05 21:00 ~ 21:30,cancel,1,0,0,1,0,0,0,0,1,1,2026/4/6 1:28,2026/4/6 1:28,0,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62836917,4123060,,,2026-04-02T18:15:19+08:00,4123060,,2026-04-02T18:15:19+08:00,1,0,CC人工改派,1,2,2026-04-05 18:00 ~ 18:30,2026-04-05 18:00 ~ 18:30,s_absent,1,1,0,2,2,2,0,661,2,1,2026/4/19 22:57,2026/4/21 1:48,64,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62836963,4123060,,,2026-04-02T11:18:59+08:00,4123060,,2026-04-02T11:18:59+08:00,1,0,中东成人高中生分配,1,1,2026-04-05 18:30 ~ 19:00,2026-04-05 18:30 ~ 19:00,cancel,1,0,0,1,0,0,0,0,1,1,2026/4/26 19:11,2026/4/26 19:11,0,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62837138,4123061,,,2026-04-02T11:23:51+08:00,4123061,,2026-04-02T11:23:51+08:00,1,0,中东成人高中生分配,1,1,2026-04-05 19:30 ~ 20:00,2026-04-05 19:30 ~ 20:00,end,0,0,1,1,0,0,0,0,1,1,2026/4/8 20:42,2026/4/8 20:42,0,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,attended_not_closed,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62837230,4121806,,,2026-04-02T12:01:00+08:00,4121806,,2026-04-02T12:01:00+08:00,1,0,中东成人高中生分配,1,1,2026-04-05 19:30 ~ 20:00,2026-04-05 19:30 ~ 20:00,end,0,0,1,1,1,1,0,582,1,1,2026/4/2 21:25,2026/4/2 21:25,582,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,attended_not_closed,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62837239,4122734,,,2026-04-02T12:06:06+08:00,4122734,,2026-04-02T12:06:06+08:00,1,0,中东成人高中生分配,1,1,2026-04-05 18:30 ~ 19:00,2026-04-05 18:30 ~ 19:00,cancel,1,0,0,1,0,0,0,0,1,1,2026/4/24 0:51,2026/4/24 0:51,0,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62837521,4122734,,,2026-04-02T18:16:06+08:00,4122734,,2026-04-02T18:16:06+08:00,1,0,CC人工改派,1,1,2026-04-05 19:30 ~ 20:00,2026-04-05 19:30 ~ 20:00,cancel,1,0,0,1,1,1,0,34,1,1,2026/4/24 0:49,2026/4/24 0:49,34,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62837879,4123060,,,2026-04-02T18:41:46+08:00,4123060,,2026-04-02T18:41:46+08:00,1,0,CC人工改派,1,1,2026-04-05 19:00 ~ 19:30,2026-04-05 19:00 ~ 19:30,s_absent,0,1,0,1,1,1,0,51,1,1,2026/4/2 19:31,2026/4/2 19:31,51,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62839667,4121807,,,2026-04-02T19:00:07+08:00,4121807,,2026-04-02T19:00:07+08:00,1,0,中东成人高中生分配,1,1,2026-04-02 20:30 ~ 21:00,2026-04-02 20:30 ~ 21:00,cancel,1,0,0,1,0,0,0,0,1,1,2026/4/3 1:16,2026/4/3 1:16,0,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62839898,4123060,,,2026-04-02T20:35:41+08:00,4123060,,2026-04-02T20:35:41+08:00,1,0,CC人工改派,1,1,2026-04-06 20:30 ~ 21:00,2026-04-06 20:30 ~ 21:00,cancel,1,0,0,1,1,1,0,154,1,1,2026/4/3 0:25,2026/4/3 0:25,154,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62839947,4123057,,,2026-04-02T19:27:05+08:00,4123057,,2026-04-02T19:27:05+08:00,1,0,中东成人高中生分配,1,1,2026-04-02 15:00 ~ 15:30,2026-04-02 15:00 ~ 15:30,end,0,0,1,1,0,0,0,0,1,1,2026/4/5 19:39,2026/4/5 19:39,0,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,attended_not_closed,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62841204,4123060,,,2026-04-02T21:42:29+08:00,4123060,,2026-04-02T21:42:29+08:00,1,0,中东成人高中生分配,1,1,2026-04-02 18:00 ~ 18:30,2026-04-02 18:00 ~ 18:30,end,0,0,1,1,1,1,0,107,1,1,2026/4/19 21:21,2026/4/19 21:21,107,0,1,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,attended_not_closed,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62841254,4123061,,,2026-04-02T21:58:49+08:00,4123061,,2026-04-02T21:58:49+08:00,1,0,中东成人高中生分配,1,1,2026-04-02 17:30 ~ 18:00,2026-04-02 17:30 ~ 18:00,end,0,0,1,1,1,1,0,66,1,1,2026/4/8 22:02,2026/4/8 22:02,66,0,1,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,attended_not_closed,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62841348,4123060,,,2026-04-02T22:13:51+08:00,4123060,,2026-04-02T22:13:51+08:00,1,0,转介绍分配cc,1,1,2026-04-05 20:00 ~ 20:30,2026-04-05 20:00 ~ 20:30,s_absent,0,1,0,2,0,0,0,0,2,2,2026/4/6 0:57,2026/4/26 19:19,0,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62841487,4121806,,,2026-04-02T22:43:46+08:00,4121806,,2026-04-02T22:43:46+08:00,1,0,中东成人高中生分配,1,2,2026-04-02 18:30 ~ 19:00,2026-04-06 18:30 ~ 19:00,cancel,1,0,0,1,0,0,0,0,1,1,2026/4/2 23:21,2026/4/2 23:21,0,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62841977,4123060,,,2026-04-03T00:55:18+08:00,4123060,,2026-04-03T00:55:18+08:00,1,0,CC人工改派,1,1,2026-04-06 16:00 ~ 16:30,2026-04-06 16:00 ~ 16:30,end,0,0,1,1,1,1,0,29,1,1,2026/4/15 1:45,2026/4/15 1:45,29,0,1,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,attended_not_closed,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62842000,4123061,,,2026-04-03T00:55:03+08:00,4123061,,2026-04-03T00:55:03+08:00,1,0,CC人工改派,1,2,2026-04-06 18:30 ~ 19:00,2026-04-08 18:00 ~ 18:30,end,0,1,1,1,1,1,0,370,1,1,2026/4/14 1:18,2026/4/14 1:18,370,0,1,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,attended_not_closed,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62842025,4122734,,,2026-04-02T23:19:50+08:00,4122734,,2026-04-02T23:19:50+08:00,1,0,中东成人高中生分配,1,2,2026-04-06 13:00 ~ 13:30,2026-04-06 19:30 ~ 20:00,s_absent,1,1,0,2,1,0,1,6,2,1,2026/4/7 0:21,2026/4/23 22:39,6,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62842822,4121807,,,2026-04-03T00:31:30+08:00,4121807,,2026-04-03T00:31:30+08:00,1,0,中东成人高中生分配,1,1,2026-04-06 21:30 ~ 22:00,2026-04-06 21:30 ~ 22:00,end,0,0,1,1,1,1,0,36,1,1,2026/4/7 2:16,2026/4/7 2:16,36,1,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,attended_not_closed,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62842921,4121807,,,2026-04-03T00:56:28+08:00,4121807,,2026-04-03T00:56:28+08:00,1,0,CC人工改派,1,1,2026-04-02 20:30 ~ 21:00,2026-04-02 20:30 ~ 21:00,cancel,1,0,0,1,1,1,0,78,1,1,2026/4/3 1:17,2026/4/3 1:17,78,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62842975,4123060,,,2026-04-03T01:37:16+08:00,4123060,,2026-04-03T01:37:16+08:00,1,0,中东成人高中生分配,1,1,2026-04-06 20:00 ~ 20:30,2026-04-06 20:00 ~ 20:30,cancel,1,0,0,1,0,0,0,0,1,1,2026/4/7 0:54,2026/4/7 0:54,0,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62843103,4123057,,,2026-04-03T00:57:58+08:00,4123057,,2026-04-03T00:57:58+08:00,1,0,中东成人高中生分配,1,1,2026-04-02 21:00 ~ 21:30,2026-04-02 21:00 ~ 21:30,cancel,1,0,0,1,1,1,0,123,1,1,2026/4/3 0:58,2026/4/3 0:58,123,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62843362,4121806,,,2026-04-03T03:09:19+08:00,4121806,,2026-04-03T03:09:19+08:00,1,0,中东成人高中生分配,1,1,2026-04-06 13:00 ~ 13:30,2026-04-06 13:00 ~ 13:30,cancel,1,0,0,1,1,1,0,77,1,1,2026/4/4 19:52,2026/4/4 19:52,77,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62843420,4123061,,,2026-04-03T02:44:27+08:00,4123061,,2026-04-03T02:44:27+08:00,1,0,中东成人高中生分配,1,1,2026-04-05 20:30 ~ 21:00,2026-04-05 20:30 ~ 21:00,cancel,1,0,0,1,1,1,0,60,1,1,2026/4/3 2:53,2026/4/3 2:53,60,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62843614,4122734,,,2026-04-03T03:43:02+08:00,4122734,,2026-04-03T03:43:02+08:00,1,0,中东成人高中生分配,1,1,2026-04-06 17:00 ~ 17:30,2026-04-06 17:00 ~ 17:30,s_absent,0,1,0,1,1,1,0,78,1,1,2026/4/23 22:41,2026/4/23 22:41,78,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62843712,4123060,,,2026-04-04T18:05:28+08:00,4123060,,2026-04-04T18:05:28+08:00,1,0,CC人工改派,1,1,2026-04-06 13:30 ~ 14:00,2026-04-06 13:30 ~ 14:00,end,0,0,1,2,0,0,0,0,2,1,2026/4/9 19:55,2026/4/14 18:22,0,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,attended_not_closed,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62843751,4123060,,,2026-04-04T18:04:58+08:00,4123060,,2026-04-04T18:04:58+08:00,1,0,CC人工改派,1,1,2026-04-06 14:30 ~ 15:00,2026-04-06 14:30 ~ 15:00,cancel,1,0,0,1,0,0,0,0,1,1,2026/4/6 19:16,2026/4/6 19:16,0,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62843829,4121807,,,2026-04-03T05:38:58+08:00,4121807,,2026-04-03T05:38:58+08:00,1,0,中东成人高中生分配,1,1,2026-04-06 20:30 ~ 21:00,2026-04-06 20:30 ~ 21:00,end,0,0,1,1,0,0,0,0,1,1,2026/4/8 21:55,2026/4/8 21:55,0,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,attended_not_closed,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62843857,4123061,,,2026-04-04T19:27:32+08:00,4123061,,2026-04-04T19:27:32+08:00,1,0,CC人工改派,1,1,2026-04-05 20:30 ~ 21:00,2026-04-05 20:30 ~ 21:00,cancel,1,0,0,1,1,1,0,190,1,1,2026/4/5 19:34,2026/4/5 19:34,190,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62844110,4123057,,,2026-04-03T06:46:18+08:00,4123057,,2026-04-03T06:46:18+08:00,1,0,中东成人高中生分配,1,1,2026-04-06 16:30 ~ 17:00,2026-04-06 16:30 ~ 17:00,s_absent,0,1,0,1,1,1,0,34,1,1,2026/4/6 19:03,2026/4/6 19:03,34,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62844165,4123060,,,2026-04-03T07:40:07+08:00,4123060,,2026-04-03T07:40:07+08:00,1,0,中东成人高中生分配,1,1,2026-04-06 16:30 ~ 17:00,2026-04-06 16:30 ~ 17:00,cancel,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,valid_lead,has_booking_signal,low,booked_not_attended,joined_by_user_id_only,missing_call|missing_order
2026-04-29,2026-04,62844320,4123061,,,2026-04-03T08:24:17+08:00,4123061,,2026-04-03T08:24:17+08:00,1,0,中东成人高中生分配,1,1,2026-04-06 17:00 ~ 17:30,2026-04-06 17:00 ~ 17:30,cancel,1,0,0,1,0,0,0,0,1,1,2026/4/7 19:58,2026/4/7 19:58,0,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62844482,4122734,,,2026-04-03T09:09:25+08:00,4122734,,2026-04-03T09:09:25+08:00,1,0,中东成人高中生分配,1,1,2026-04-06 17:30 ~ 18:00,2026-04-06 17:30 ~ 18:00,cancel,1,0,0,2,0,0,0,0,2,2,2026/4/4 20:45,2026/4/6 22:17,0,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62844520,4121806,,,2026-04-03T08:39:11+08:00,4121806,,2026-04-03T08:39:11+08:00,1,0,中东成人高中生分配,1,1,2026-04-06 20:00 ~ 20:30,2026-04-06 20:00 ~ 20:30,cancel,1,0,0,1,1,1,0,74,1,1,2026/4/4 19:31,2026/4/4 19:31,74,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62844816,4121806,,,2026-04-04T18:14:59+08:00,4121806,,2026-04-04T18:14:59+08:00,1,0,CC人工改派,1,1,2026-04-06 18:00 ~ 18:30,2026-04-06 18:00 ~ 18:30,cancel,1,0,0,1,1,1,0,93,1,1,2026/4/4 19:48,2026/4/4 19:48,93,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62844833,4123060,,,2026-04-04T21:48:53+08:00,4123060,,2026-04-04T21:48:53+08:00,1,0,CC人工改派,1,2,2026-04-07 19:30 ~ 20:00,2026-04-09 20:30 ~ 21:00,cancel,1,0,0,1,0,0,0,0,1,1,2026/4/10 1:22,2026/4/10 1:22,0,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62844867,4121807,,,2026-04-03T10:37:01+08:00,4121807,,2026-04-03T10:37:01+08:00,1,0,中东成人高中生分配,1,1,2026-04-06 18:00 ~ 18:30,2026-04-06 18:00 ~ 18:30,s_absent,0,1,0,1,0,0,0,0,1,1,2026/4/5 20:06,2026/4/5 20:06,0,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62845540,4123060,,,2026-04-04T19:28:16+08:00,4123060,,2026-04-04T19:28:16+08:00,1,0,CC人工改派,1,1,2026-04-06 18:00 ~ 18:30,2026-04-06 18:00 ~ 18:30,cancel,1,0,0,1,1,1,0,152,1,1,2026/4/4 19:35,2026/4/4 19:35,152,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62845575,4123057,,,2026-04-03T12:29:29+08:00,4123057,,2026-04-03T12:29:29+08:00,1,0,中东成人高中生分配,1,2,2026-04-06 19:00 ~ 19:30,2026-04-06 21:30 ~ 22:00,cancel,1,0,1,1,1,0,1,5,1,1,2026/4/6 20:00,2026/4/6 20:00,5,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,attended_not_closed,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62845914,4123060,,,2026-04-03T12:32:29+08:00,4123060,,2026-04-03T12:32:29+08:00,1,0,中东成人高中生分配,1,1,2026-04-06 19:30 ~ 20:00,2026-04-06 19:30 ~ 20:00,cancel,1,0,0,1,0,0,0,0,1,1,2026/4/7 0:17,2026/4/7 0:17,0,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62846140,4121806,,,2026-04-03T13:37:30+08:00,4121806,,2026-04-03T13:37:30+08:00,1,0,中东成人高中生分配,1,1,2026-04-06 19:30 ~ 20:00,2026-04-06 19:30 ~ 20:00,cancel,1,0,0,1,0,0,0,0,1,1,2026/4/7 0:18,2026/4/7 0:18,0,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62846231,4123061,,,2026-04-03T13:30:46+08:00,4123061,,2026-04-03T13:30:46+08:00,1,0,中东成人高中生分配,1,1,2026-04-06 19:00 ~ 19:30,2026-04-06 19:00 ~ 19:30,end,0,0,1,1,0,0,0,0,1,1,2026/4/7 0:04,2026/4/7 0:04,0,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,attended_not_closed,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62846360,4123060,,,2026-04-04T21:01:11+08:00,4123060,,2026-04-04T21:01:11+08:00,1,0,CC人工改派,1,1,2026-04-06 20:00 ~ 20:30,2026-04-06 20:00 ~ 20:30,cancel,1,0,0,1,1,1,0,73,1,1,2026/4/6 22:22,2026/4/6 22:22,73,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62846453,4123060,,,2026-04-04T19:28:16+08:00,4123060,,2026-04-04T19:28:16+08:00,1,0,CC人工改派,1,1,2026-04-06 19:30 ~ 20:00,2026-04-06 19:30 ~ 20:00,end,0,0,1,1,0,0,0,0,1,1,2026/4/15 1:47,2026/4/15 1:47,0,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,attended_not_closed,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62846610,4122734,,,2026-04-03T14:15:52+08:00,4122734,,2026-04-03T14:15:52+08:00,1,0,中东成人高中生分配,1,1,2026-04-06 19:00 ~ 19:30,2026-04-06 19:00 ~ 19:30,s_absent,0,1,0,2,1,1,0,30,2,2,2026/4/4 20:33,2026/4/7 0:27,0,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62846624,4121806,,,2026-04-04T18:14:59+08:00,4121806,,2026-04-04T18:14:59+08:00,1,0,CC人工改派,1,2,2026-04-07 18:00 ~ 18:30,2026-04-12 17:00 ~ 17:30,s_absent,1,1,0,1,0,0,0,0,1,1,2026/4/4 18:40,2026/4/4 18:40,0,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62846645,4121807,,,2026-04-03T14:40:23+08:00,4121807,,2026-04-03T14:40:23+08:00,1,0,中东成人高中生分配,1,1,2026-04-06 20:00 ~ 20:30,2026-04-06 20:00 ~ 20:30,s_absent,0,1,0,1,0,0,0,0,1,1,2026/4/4 21:51,2026/4/4 21:51,0,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62846669,4123057,,,2026-04-03T15:03:27+08:00,4123057,,2026-04-03T15:03:27+08:00,1,0,中东成人高中生分配,1,2,2026-04-06 20:30 ~ 21:00,2026-04-09 13:30 ~ 14:00,s_absent,1,1,0,1,0,0,0,0,1,1,2026/4/6 19:20,2026/4/6 19:20,0,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62846992,4123060,,,2026-04-03T15:49:00+08:00,4123060,,2026-04-03T15:49:00+08:00,1,0,中东成人高中生分配,1,2,2026-04-07 16:30 ~ 17:00,2026-04-08 16:30 ~ 17:00,end,1,0,1,1,0,0,0,0,1,1,2026/4/16 19:30,2026/4/16 19:30,0,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,attended_not_closed,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62847077,4121806,,,2026-04-03T16:17:56+08:00,4121806,,2026-04-03T16:17:56+08:00,1,0,中东成人高中生分配,1,1,2026-04-06 20:30 ~ 21:00,2026-04-06 20:30 ~ 21:00,cancel,1,0,0,1,1,1,0,336,1,1,2026/4/8 22:35,2026/4/8 22:35,336,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62847403,4123061,,,2026-04-03T15:54:34+08:00,4123061,,2026-04-03T15:54:34+08:00,1,0,中东成人高中生分配,1,3,2026-04-07 17:00 ~ 17:30,2026-04-14 16:30 ~ 17:00,end,1,0,1,1,1,1,0,186,1,1,2026/4/14 2:20,2026/4/14 2:20,186,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,attended_not_closed,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62847485,4122734,,,2026-04-03T16:56:58+08:00,4122734,,2026-04-03T16:56:58+08:00,1,0,中东成人高中生分配,1,2,2026-04-07 17:30 ~ 18:00,2026-04-08 21:00 ~ 21:30,end,1,0,1,2,0,0,0,0,2,2,2026/4/16 1:54,2026/4/18 20:37,0,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,attended_not_closed,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62848386,4121806,,,2026-04-04T18:14:59+08:00,4121806,,2026-04-04T18:14:59+08:00,1,0,CC人工改派,1,1,2026-04-06 21:30 ~ 22:00,2026-04-06 21:30 ~ 22:00,cancel,1,0,0,1,0,0,0,0,1,1,2026/4/4 19:02,2026/4/4 19:02,0,0,0,0,,,,,,,,,unknown,insufficient_contact_attempts,low,booked_not_attended,joined_by_user_id_only,missing_order
2026-04-29,2026-04,62848726,4123060,,,2026-04-04T21:01:11+08:00,4123060,,2026-04-04T21:01:11+08:00,1,0,CC人工改派,1,2,2026-04-06 21:00 ~ 21:30,2026-04-07 19:30 ~ 20:00,end,1,0,1,1,1,1,0,800,1,1,2026/4/7 2:39,2026/4/7 2:39,800,0,0,0,,,,,,,,,valid_lead,has_order_attendance_or_effective_call,medium,attended_not_closed,joined_by_user_id_only,missing_order
