stu_id,add_time,new_admin_id,desc,_source_sheet_name
62903434,2026-04-10T22:50:53+08:00,4123057,中东成人高中生分配,20260410分配记录
62903915,2026-04-10T23:09:49+08:00,4123060,中东成人高中生分配,20260410分配记录
62900711,2026-04-10T14:59:56+08:00,4121807,中东成人高中生分配,20260410分配记录
62901889,2026-04-10T19:11:20+08:00,4122734,中东成人高中生分配,20260410分配记录
62897830,2026-04-10T03:19:40+08:00,4121807,中东成人高中生分配,20260410分配记录
62898292,2026-04-10T08:47:54+08:00,4121806,中东成人高中生分配,20260410分配记录
62899064,2026-04-10T11:19:09+08:00,4123059,中东成人高中生分配,20260410分配记录
62897064,2026-04-10T00:16:04+08:00,4121806,中东成人高中生分配,20260410分配记录
62901383,2026-04-10T17:33:00+08:00,4123061,中东成人高中生分配,20260410分配记录
62897307,2026-04-10T00:26:39+08:00,4122734,中东成人高中生分配,20260410分配记录
62897721,2026-04-10T02:56:46+08:00,4121807,转介绍分配cc,20260410分配记录
62901388,2026-04-10T17:36:37+08:00,4121806,中东成人高中生分配,20260410分配记录
62901602,2026-04-10T17:15:25+08:00,4123060,中东成人高中生分配,20260410分配记录
62898375,2026-04-10T08:32:42+08:00,4123061,中东成人高中生分配,20260410分配记录
62899034,2026-04-10T10:16:40+08:00,4122734,中东成人高中生分配,20260410分配记录
62900367,2026-04-10T15:17:35+08:00,4123057,中东成人高中生分配,20260410分配记录
62897150,2026-04-10T00:08:34+08:00,4123061,中东成人高中生分配,20260410分配记录
62897784,2026-04-10T04:44:34+08:00,4123057,中东成人高中生分配,20260410分配记录
62897553,2026-04-10T01:37:18+08:00,4123059,中东成人高中生分配,20260410分配记录
62898149,2026-04-10T06:31:53+08:00,4123060,中东成人高中生分配,20260410分配记录
62902919,2026-04-10T20:56:44+08:00,4121807,中东成人高中生分配,20260410分配记录
62902259,2026-04-10T19:56:56+08:00,4124168,中东成人高中生分配,20260410分配记录
62902513,2026-04-10T19:49:48+08:00,4123059,中东成人高中生分配,20260410分配记录
62905360,2026-04-11T12:24:28+08:00,4124168,中东成人高中生分配,20260411分配记录
62905014,2026-04-11T11:52:21+08:00,4123061,中东成人高中生分配,20260411分配记录
62905364,2026-04-11T12:16:54+08:00,4123059,中东成人高中生分配,20260411分配记录
62906596,2026-04-11T14:25:32+08:00,4122734,中东成人高中生分配,20260411分配记录
62907061,2026-04-11T15:17:02+08:00,4123061,中东成人高中生分配,20260411分配记录
62906111,2026-04-11T13:44:28+08:00,4121806,中东成人高中生分配,20260411分配记录
62905013,2026-04-11T11:34:23+08:00,4123057,中东成人高中生分配,20260411分配记录
62905584,2026-04-11T12:52:08+08:00,4123057,中东成人高中生分配,20260411分配记录
62906619,2026-04-11T14:46:28+08:00,4123059,中东成人高中生分配,20260411分配记录
62906112,2026-04-11T13:43:39+08:00,4124168,中东成人高中生分配,20260411分配记录
62905016,2026-04-11T11:37:02+08:00,4123060,中东成人高中生分配,20260411分配记录
62905582,2026-04-11T12:50:39+08:00,4123056,中东成人高中生分配,20260411分配记录
62904450,2026-04-11T10:48:40+08:00,4123056,中东成人高中生分配,20260411分配记录
62904709,2026-04-11T11:11:08+08:00,4123059,中东成人高中生分配,20260411分配记录
62906597,2026-04-11T14:24:21+08:00,4121807,中东成人高中生分配,20260411分配记录
62906595,2026-04-11T14:40:23+08:00,4123056,中东成人高中生分配,20260411分配记录
62906594,2026-04-11T14:46:59+08:00,4123060,中东成人高中生分配,20260411分配记录
62905629,2026-04-11T12:38:31+08:00,4121807,中东成人高中生分配,20260411分配记录
62909419,2026-04-11T18:47:38+08:00,4123061,中东成人高中生分配,20260412分配记录
62904608,2026-04-11T03:30:57+08:00,4123059,中东成人高中生分配,20260412分配记录
62904749,2026-04-11T05:27:58+08:00,4123061,中东成人高中生分配,20260412分配记录
62906237,2026-04-11T11:27:40+08:00,4123057,中东成人高中生分配,20260412分配记录
62907190,2026-04-11T15:24:39+08:00,4121806,中东成人高中生分配,20260412分配记录
62904964,2026-04-11T07:20:43+08:00,4122734,中东成人高中生分配,20260412分配记录
62910326,2026-04-11T20:44:57+08:00,4122734,中东成人高中生分配,20260412分配记录
62906008,2026-04-11T10:21:46+08:00,4121807,中东成人高中生分配,20260412分配记录
62904740,2026-04-11T04:52:35+08:00,4123060,中东成人高中生分配,20260412分配记录
62907332,2026-04-11T14:57:27+08:00,4123061,中东成人高中生分配,20260412分配记录
62906963,2026-04-11T14:07:41+08:00,4123060,中东成人高中生分配,20260412分配记录
62904435,2026-04-11T01:51:42+08:00,4121806,中东成人高中生分配,20260412分配记录
62908176,2026-04-11T17:08:56+08:00,4121807,中东成人高中生分配,20260412分配记录
62909041,2026-04-11T18:16:54+08:00,4123057,中东成人高中生分配,20260412分配记录
62904611,2026-04-11T03:33:59+08:00,4121807,中东成人高中生分配,20260412分配记录
62905003,2026-04-11T06:41:08+08:00,4121806,中东成人高中生分配,20260412分配记录
62910737,2026-04-11T21:22:50+08:00,4121807,中东成人高中生分配,20260412分配记录
62905037,2026-04-11T07:33:09+08:00,4123059,中东成人高中生分配,20260412分配记录
62907978,2026-04-11T16:38:06+08:00,4123059,中东成人高中生分配,20260412分配记录
62910320,2026-04-11T20:40:02+08:00,4121806,中东成人高中生分配,20260412分配记录
62911279,2026-04-11T23:34:29+08:00,4123057,中东成人高中生分配,20260412分配记录
62904647,2026-04-11T04:45:43+08:00,4123057,中东成人高中生分配,20260412分配记录
62904630,2026-04-11T04:15:09+08:00,4123056,中东成人高中生分配,20260412分配记录
62908303,2026-04-11T16:27:43+08:00,4122734,中东成人高中生分配,20260412分配记录
62904276,2026-04-11T02:47:23+08:00,4122734,中东成人高中生分配,20260412分配记录
62904225,2026-04-11T01:30:55+08:00,4123061,中东成人高中生分配,20260412分配记录
62908880,2026-04-11T18:24:58+08:00,4123060,中东成人高中生分配,20260412分配记录
62910356,2026-04-11T21:02:50+08:00,4123059,中东成人高中生分配,20260412分配记录
62920733,2026-04-13T06:10:42+08:00,4123059,中东成人高中生分配,20260413分配记录
62924338,2026-04-13T18:20:05+08:00,4121807,中东成人高中生分配,20260413分配记录
62911099,2026-04-13T18:41:17+08:00,4121807,CC人工改派,20260413分配记录
62900348,2026-04-13T18:42:55+08:00,4123057,CC人工改派,20260413分配记录
62922864,2026-04-13T14:34:20+08:00,4121806,中东academy_en分配,20260413分配记录
62921796,2026-04-13T12:57:32+08:00,4123061,中东academy_en分配,20260413分配记录
62925080,2026-04-13T20:50:14+08:00,4123061,转介绍分配cc,20260413分配记录
62908265,2026-04-13T19:28:44+08:00,4123057,CC人工改派,20260413分配记录
62921559,2026-04-13T11:51:17+08:00,4122734,中东academy_en分配,20260413分配记录
62922448,2026-04-13T13:41:10+08:00,4123061,中东academy_en分配,20260413分配记录
62920239,2026-04-13T01:54:49+08:00,4121807,中东成人高中生分配,20260413分配记录
62922437,2026-04-13T13:31:43+08:00,4123060,中东academy_en分配,20260413分配记录
62923409,2026-04-13T15:27:37+08:00,4123061,中东academy_en分配,20260413分配记录
62919212,2026-04-13T18:40:40+08:00,4123060,CC人工改派,20260413分配记录
62922493,2026-04-13T15:00:32+08:00,4123057,中东academy_en分配,20260413分配记录
62923516,2026-04-13T15:41:37+08:00,4122734,中东academy_en分配,20260413分配记录
62923615,2026-04-13T15:50:07+08:00,4124168,中东academy_en分配,20260413分配记录
62920493,2026-04-13T05:10:27+08:00,4121806,中东成人高中生分配,20260413分配记录
62922491,2026-04-13T14:57:35+08:00,4121807,中东academy_en分配,20260413分配记录
62922403,2026-04-13T12:50:50+08:00,4123057,中东academy_en分配,20260413分配记录
62925136,2026-04-13T20:26:02+08:00,4123060,转介绍分配cc,20260413分配记录
62889676,2026-04-13T18:43:11+08:00,4121807,CC人工改派,20260413分配记录
62922579,2026-04-13T14:43:06+08:00,4122734,中东academy_en分配,20260413分配记录
62922863,2026-04-13T14:32:01+08:00,4123061,中东academy_en分配,20260413分配记录
62921769,2026-04-13T12:16:54+08:00,4123060,中东academy_en分配,20260413分配记录
62913405,2026-04-13T19:18:47+08:00,4121807,CC人工改派,20260413分配记录
62922391,2026-04-13T15:00:57+08:00,4123060,中东academy_en分配,20260413分配记录
62922595,2026-04-13T15:10:44+08:00,4124168,中东academy_en分配,20260413分配记录
62920590,2026-04-13T05:56:04+08:00,4122734,中东成人高中生分配,20260413分配记录
62922454,2026-04-13T13:47:49+08:00,4123059,中东academy_en分配,20260413分配记录
62922544,2026-04-13T13:44:09+08:00,4122734,中东成人高中生分配,20260413分配记录
62905719,2026-04-13T19:30:02+08:00,4121807,CC人工改派,20260413分配记录
62921610,2026-04-13T10:13:06+08:00,4123061,中东成人高中生分配,20260413分配记录
62921799,2026-04-13T13:01:35+08:00,4121806,中东academy_en分配,20260413分配记录
62916140,2026-04-13T19:28:55+08:00,4123060,CC人工改派,20260413分配记录
62919984,2026-04-13T02:18:45+08:00,4123057,中东成人高中生分配,20260413分配记录
62920140,2026-04-13T01:40:34+08:00,4123059,中东成人高中生分配,20260413分配记录
62923207,2026-04-13T15:26:12+08:00,4123057,中东academy_en分配,20260413分配记录
62920846,2026-04-13T07:23:20+08:00,4121807,中东成人高中生分配,20260413分配记录
62920354,2026-04-13T03:55:19+08:00,4123061,中东成人高中生分配,20260413分配记录
62922533,2026-04-13T13:21:27+08:00,4123057,中东academy_en分配,20260413分配记录
62922856,2026-04-13T14:20:05+08:00,4121807,中东academy_en分配,20260413分配记录
62922509,2026-04-13T13:06:50+08:00,4124168,中东academy_en分配,20260413分配记录
62903080,2026-04-13T18:41:28+08:00,4123057,CC人工改派,20260413分配记录
62923419,2026-04-13T15:51:55+08:00,4123056,中东academy_en分配,20260413分配记录
62925606,2026-04-13T21:16:18+08:00,4123061,转介绍分配cc,20260413分配记录
62922404,2026-04-13T12:51:28+08:00,4123060,中东academy_en分配,20260413分配记录
62922451,2026-04-13T13:43:10+08:00,4121806,中东academy_en分配,20260413分配记录
62925164,2026-04-13T20:46:41+08:00,4123060,转介绍分配cc,20260413分配记录
62921691,2026-04-13T12:37:14+08:00,4123059,中东academy_en分配,20260413分配记录
62922858,2026-04-13T14:21:57+08:00,4123056,中东academy_en分配,20260413分配记录
62923223,2026-04-13T15:50:26+08:00,4121807,中东academy_en分配,20260413分配记录
62921100,2026-04-13T09:44:39+08:00,4123060,中东成人高中生分配,20260413分配记录
62920942,2026-04-13T06:49:20+08:00,4124168,中东成人高中生分配,20260413分配记录
62922900,2026-04-13T15:24:42+08:00,4123056,中东academy_en分配,20260413分配记录
62922556,2026-04-13T19:30:02+08:00,4121807,CC人工改派,20260413分配记录
62924762,2026-04-13T19:51:39+08:00,4123057,中东成人高中生分配,20260413分配记录
62922879,2026-04-13T18:40:40+08:00,4123060,CC人工改派,20260413分配记录
62922590,2026-04-13T15:02:23+08:00,4121806,中东academy_en分配,20260413分配记录
62908382,2026-04-13T18:42:21+08:00,4123061,CC人工改派,20260413分配记录
62910807,2026-04-13T19:28:44+08:00,4123057,CC人工改派,20260413分配记录
62905871,2026-04-13T18:41:28+08:00,4123057,CC人工改派,20260413分配记录
62922566,2026-04-13T14:26:01+08:00,4123057,中东academy_en分配,20260413分配记录
62920071,2026-04-13T19:19:05+08:00,4123061,CC人工改派,20260413分配记录
62912813,2026-04-13T19:28:55+08:00,4123060,CC人工改派,20260413分配记录
62920182,2026-04-13T02:34:31+08:00,4123060,中东成人高中生分配,20260413分配记录
62920772,2026-04-13T07:52:37+08:00,4123057,中东成人高中生分配,20260413分配记录
62921785,2026-04-13T12:44:26+08:00,4124168,中东academy_en分配,20260413分配记录
62921027,2026-04-13T07:33:19+08:00,4123056,中东成人高中生分配,20260413分配记录
62921788,2026-04-13T12:50:11+08:00,4123056,中东academy_en分配,20260413分配记录
62922881,2026-04-13T15:02:05+08:00,4123061,中东academy_en分配,20260413分配记录
62921768,2026-04-13T12:13:08+08:00,4123057,中东academy_en分配,20260413分配记录
62922860,2026-04-13T14:28:29+08:00,4123060,中东academy_en分配,20260413分配记录
62922532,2026-04-13T18:40:40+08:00,4123060,CC人工改派,20260413分配记录
62922511,2026-04-13T13:08:05+08:00,4121807,中东academy_en分配,20260413分配记录
62922389,2026-04-13T14:54:32+08:00,4124168,中东academy_en分配,20260413分配记录
62922552,2026-04-13T13:53:40+08:00,4123059,中东成人高中生分配,20260413分配记录
62892640,2026-04-13T19:18:57+08:00,4123061,CC人工改派,20260413分配记录
62898029,2026-04-13T18:43:03+08:00,4123061,CC人工改派,20260413分配记录
62922400,2026-04-13T15:16:20+08:00,4121807,中东academy_en分配,20260413分配记录
62922388,2026-04-13T14:53:03+08:00,4123059,中东academy_en分配,20260413分配记录
62923602,2026-04-13T15:26:47+08:00,4123060,中东academy_en分配,20260413分配记录
62894808,2026-04-13T18:41:17+08:00,4121807,CC人工改派,20260413分配记录
62923519,2026-04-13T15:47:36+08:00,4123059,中东academy_en分配,20260413分配记录
62922889,2026-04-13T15:08:02+08:00,4122734,中东academy_en分配,20260413分配记录
62921600,2026-04-13T12:45:42+08:00,4121807,中东academy_en分配,20260413分配记录
62921490,2026-04-13T18:40:40+08:00,4123060,CC人工改派,20260413分配记录
62927838,2026-04-14T03:23:25+08:00,4121807,中东成人高中生分配,20260414分配记录
62927903,2026-04-14T02:58:16+08:00,4122734,中东成人高中生分配,20260414分配记录
62855945,2026-04-14T16:33:51+08:00,4121807,CC人工改派,20260414分配记录
62891474,2026-04-14T18:00:09+08:00,4123061,CC人工改派,20260414分配记录
62933325,2026-04-14T21:42:18+08:00,4123061,中东academy_en分配,20260414分配记录
62928241,2026-04-14T06:29:21+08:00,4123060,中东成人高中生分配,20260414分配记录
62924674,2026-04-14T00:13:28+08:00,4123061,CC人工改派,20260414分配记录
62919950,2026-04-14T17:41:53+08:00,4123061,CC人工改派,20260414分配记录
62839696,2026-04-14T16:35:13+08:00,4121807,CC人工改派,20260414分配记录
62927256,2026-04-14T01:24:01+08:00,4123061,中东成人高中生分配,20260414分配记录
62921539,2026-04-14T22:41:00+08:00,4122734,CC人工改派,20260414分配记录
62928040,2026-04-14T04:11:42+08:00,4123057,中东成人高中生分配,20260414分配记录
62931901,2026-04-14T18:48:08+08:00,4121806,中东academy_en分配,20260414分配记录
62927935,2026-04-14T17:58:56+08:00,4121807,CC人工改派,20260414分配记录
62933533,2026-04-14T22:05:27+08:00,4123060,中东成人高中生分配,20260414分配记录
62928622,2026-04-14T08:26:32+08:00,4121806,中东成人高中生分配,20260414分配记录
62927242,2026-04-14T01:10:23+08:00,4123060,中东成人高中生分配,20260414分配记录
62874302,2026-04-14T16:33:28+08:00,4121807,CC人工改派,20260414分配记录
62931263,2026-04-14T18:17:23+08:00,4123060,中东academy_en分配,20260414分配记录
62930997,2026-04-14T17:44:52+08:00,4123059,中东成人高中生分配,20260414分配记录
62928433,2026-04-14T06:51:41+08:00,4123061,中东成人高中生分配,20260414分配记录
62933251,2026-04-14T21:34:49+08:00,4123060,中东academy_en分配,20260414分配记录
62923270,2026-04-14T17:42:02+08:00,4123060,CC人工改派,20260414分配记录
62897615,2026-04-14T17:59:56+08:00,4121807,CC人工改派,20260414分配记录
62933743,2026-04-14T22:47:15+08:00,4121806,中东成人高中生分配,20260414分配记录
62927767,2026-04-14T03:20:04+08:00,4124168,中东成人高中生分配,20260414分配记录
62899299,2026-04-14T17:59:56+08:00,4121807,CC人工改派,20260414分配记录
62933380,2026-04-14T22:32:55+08:00,4123061,中东成人高中生分配,20260414分配记录
62929082,2026-04-14T12:01:05+08:00,4122734,中东成人高中生分配,20260414分配记录
62933928,2026-04-14T22:51:40+08:00,4122734,中东成人高中生分配,20260414分配记录
62843577,2026-04-14T16:35:45+08:00,4121807,CC人工改派,20260414分配记录
62904490,2026-04-14T18:00:09+08:00,4123061,CC人工改派,20260414分配记录
62927574,2026-04-14T02:10:48+08:00,4121806,中东成人高中生分配,20260414分配记录
62933947,2026-04-14T23:03:38+08:00,4122734,中东academy_en分配,20260414分配记录
62932969,2026-04-14T21:21:45+08:00,4123057,中东academy_en分配,20260414分配记录
62932496,2026-04-14T20:52:52+08:00,4121807,中东academy_en分配,20260414分配记录
62933062,2026-04-14T21:54:13+08:00,4122734,转介绍分配cc,20260414分配记录
62931282,2026-04-14T18:32:41+08:00,4123061,中东academy_en分配,20260414分配记录
62931995,2026-04-14T19:55:36+08:00,4122734,中东academy_en分配,20260414分配记录
62878180,2026-04-14T16:31:25+08:00,4121807,CC人工改派,20260414分配记录
62873221,2026-04-14T16:32:49+08:00,4121807,CC人工改派,20260414分配记录
62933574,2026-04-14T22:48:06+08:00,4121806,中东academy_en分配,20260414分配记录
62845712,2026-04-14T16:34:25+08:00,4121807,CC人工改派,20260414分配记录
62932011,2026-04-14T19:02:03+08:00,4121807,中东成人高中生分配,20260414分配记录
62714758,2026-04-15T17:16:18+08:00,4121807,CC人工改派,20260415分配记录
62935577,2026-04-15T07:08:26+08:00,4123061,中东成人高中生分配,20260415分配记录
62935821,2026-04-15T07:24:03+08:00,4121807,中东academy_en分配,20260415分配记录
62811897,2026-04-15T19:29:37+08:00,4123060,CC人工改派,20260415分配记录
62820018,2026-04-15T20:21:49+08:00,4122734,CC人工改派,20260415分配记录
62788624,2026-04-15T22:29:14+08:00,4123061,CC人工改派,20260415分配记录
62935807,2026-04-15T07:01:56+08:00,4123060,中东成人高中生分配,20260415分配记录
62935671,2026-04-15T08:17:21+08:00,4123057,中东academy_en分配,20260415分配记录
62813531,2026-04-15T19:31:06+08:00,4123060,CC人工改派,20260415分配记录
62934892,2026-04-15T02:28:33+08:00,4122734,转介绍分配cc,20260415分配记录
62927761,2026-04-15T17:21:08+08:00,4122734,CC人工改派,20260415分配记录
62933993,2026-04-15T17:21:09+08:00,4122734,CC人工改派,20260415分配记录
62934990,2026-04-15T02:53:44+08:00,4123061,中东academy_en分配,20260415分配记录
62772521,2026-04-15T22:30:27+08:00,4123061,CC人工改派,20260415分配记录
62800943,2026-04-15T19:32:41+08:00,4123060,CC人工改派,20260415分配记录
62935607,2026-04-15T05:20:51+08:00,4122734,中东academy_en分配,20260415分配记录
62935722,2026-04-15T07:14:52+08:00,4121806,中东成人高中生分配,20260415分配记录
62938384,2026-04-15T18:12:32+08:00,4123059,中东成人高中生分配,20260415分配记录
62932964,2026-04-15T17:39:59+08:00,4123060,CC人工改派,20260415分配记录
62937253,2026-04-15T14:41:06+08:00,4121806,中东academy_en分配,20260415分配记录
62781924,2026-04-15T20:10:31+08:00,4122734,CC人工改派,20260415分配记录
62938463,2026-04-15T18:07:16+08:00,4121807,中东academy_en分配,20260415分配记录
62935070,2026-04-15T17:40:28+08:00,4121807,CC人工改派,20260415分配记录
62935051,2026-04-15T02:20:16+08:00,4122734,转介绍分配cc,20260415分配记录
62793306,2026-04-15T22:28:52+08:00,4123061,CC人工改派,20260415分配记录
62932795,2026-04-15T17:40:08+08:00,4123061,CC人工改派,20260415分配记录
62935320,2026-04-15T03:42:29+08:00,4121806,中东academy_en分配,20260415分配记录
62932738,2026-04-15T17:21:09+08:00,4122734,CC人工改派,20260415分配记录
62935926,2026-04-15T19:25:19+08:00,4123060,CC人工改派,20260415分配记录
62936517,2026-04-15T17:40:28+08:00,4121807,CC人工改派,20260415分配记录
62939186,2026-04-15T19:49:08+08:00,4121806,中东academy_en分配,20260415分配记录
62936538,2026-04-15T11:26:34+08:00,4123060,中东成人高中生分配,20260415分配记录
62940636,2026-04-15T22:10:09+08:00,4121807,中东academy_en分配,20260415分配记录
62894024,2026-04-15T19:24:23+08:00,4122734,CC人工改派,20260415分配记录
62939468,2026-04-15T20:10:05+08:00,4122734,中东academy_en分配,20260415分配记录
62935303,2026-04-15T03:17:03+08:00,4121807,中东成人高中生分配,20260415分配记录
62938739,2026-04-15T18:28:10+08:00,4123060,CC人工改派,20260415分配记录
62804856,2026-04-15T20:24:03+08:00,4122734,CC人工改派,20260415分配记录
62934298,2026-04-15T17:39:44+08:00,4121806,CC人工改派,20260415分配记录
62935481,2026-04-15T05:32:49+08:00,4124168,中东academy_en分配,20260415分配记录
62777896,2026-04-15T22:29:57+08:00,4123061,CC人工改派,20260415分配记录
62937224,2026-04-15T13:52:42+08:00,4123061,中东academy_en分配,20260415分配记录
62935296,2026-04-15T22:20:29+08:00,4123061,CC人工改派,20260415分配记录
62938452,2026-04-15T17:58:17+08:00,4122734,中东成人高中生分配,20260415分配记录
62938137,2026-04-15T16:51:02+08:00,4121806,中东成人高中生分配,20260415分配记录
62935121,2026-04-15T02:43:04+08:00,4123059,中东成人高中生分配,20260415分配记录
62765509,2026-04-15T20:11:05+08:00,4122734,CC人工改派,20260415分配记录
62935976,2026-04-15T18:15:10+08:00,4123061,CC人工改派,20260415分配记录
62935085,2026-04-15T02:59:46+08:00,4124168,中东成人高中生分配,20260415分配记录
62938162,2026-04-15T17:16:11+08:00,4122734,中东academy_en分配,20260415分配记录
62664674,2026-04-15T17:15:43+08:00,4121807,CC人工改派,20260415分配记录
62931257,2026-04-15T17:39:17+08:00,4121806,CC人工改派,20260415分配记录
62938796,2026-04-15T19:09:00+08:00,4123061,中东academy_en分配,20260415分配记录
62935593,2026-04-15T07:36:40+08:00,4122734,中东成人高中生分配,20260415分配记录
62935738,2026-04-15T07:47:35+08:00,4123056,中东academy_en分配,20260415分配记录
62935124,2026-04-15T02:47:11+08:00,4123060,中东academy_en分配,20260415分配记录
62934854,2026-04-15T01:42:30+08:00,4121807,中东academy_en分配,20260415分配记录
62936211,2026-04-15T09:15:42+08:00,4121807,中东成人高中生分配,20260415分配记录
62636524,2026-04-15T17:14:53+08:00,4121807,CC人工改派,20260415分配记录
62937600,2026-04-15T16:33:37+08:00,4123061,中东成人高中生分配,20260415分配记录
62819563,2026-04-15T19:31:56+08:00,4123060,CC人工改派,20260415分配记录
62935841,2026-04-15T08:01:54+08:00,4123059,中东成人高中生分配,20260415分配记录
62935477,2026-04-15T05:25:29+08:00,4123059,中东academy_en分配,20260415分配记录
62938450,2026-04-15T18:14:14+08:00,4123060,CC人工改派,20260415分配记录
62940330,2026-04-15T21:17:11+08:00,4121807,中东成人高中生分配,20260415分配记录
62812413,2026-04-15T19:30:38+08:00,4123060,CC人工改派,20260415分配记录
62774081,2026-04-15T22:29:34+08:00,4123061,CC人工改派,20260415分配记录
62935806,2026-04-15T07:00:01+08:00,4123057,中东成人高中生分配,20260415分配记录
62791357,2026-04-15T22:28:23+08:00,4123061,CC人工改派,20260415分配记录
62940363,2026-04-15T21:56:30+08:00,4123056,中东成人高中生分配,20260415分配记录
62781041,2026-04-15T20:09:50+08:00,4122734,CC人工改派,20260415分配记录
62936483,2026-04-15T12:37:55+08:00,4123060,中东academy_en分配,20260415分配记录
62804055,2026-04-15T20:22:47+08:00,4122734,CC人工改派,20260415分配记录
62938718,2026-04-15T18:04:09+08:00,4124168,中东academy_en分配,20260415分配记录
62796144,2026-04-15T17:17:58+08:00,4121807,CC人工改派,20260415分配记录
62944944,2026-04-16T22:41:49+08:00,4121807,CC人工改派,20260416分配记录
62941941,2026-04-16T01:49:42+08:00,4123060,中东成人高中生分配,20260416分配记录
62942424,2026-04-16T04:14:58+08:00,4122734,中东成人高中生分配,20260416分配记录
62941914,2026-04-16T01:21:25+08:00,4123060,中东academy_en分配,20260416分配记录
62942832,2026-04-16T07:52:52+08:00,4123060,中东成人高中生分配,20260416分配记录
62942164,2026-04-16T03:21:55+08:00,4123061,中东成人高中生分配,20260416分配记录
62942717,2026-04-16T06:57:32+08:00,4123057,中东成人高中生分配,20260416分配记录
62945167,2026-04-16T17:06:39+08:00,4121807,中东成人高中生分配,20260416分配记录
62939185,2026-04-16T02:17:10+08:00,4121806,CC人工改派,20260416分配记录
62942525,2026-04-16T17:40:55+08:00,4123061,CC人工改派,20260416分配记录
62930901,2026-04-16T17:45:09+08:00,4123060,CC人工改派,20260416分配记录
62946481,2026-04-16T20:14:27+08:00,4123061,转介绍分配cc,20260416分配记录
62946104,2026-04-16T18:33:34+08:00,4123060,中东成人高中生分配,20260416分配记录
